1730, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПЕЦКОМПЛЕКС-С", "ООО СПЕЦКОМПЛЕКС-С", 7704773634, 1117746011162, null, "71.2", "Технические испытания, исследования, анализ и сертификация"
1731, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АСКОН", "ООО АСКОН", 7710746734, 1097746090265, null, "71.2", "Технические испытания, исследования, анализ и сертификация"
1732, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРУППА КОМПАНИЙ ЭКОСЕРТ", "ООО ГК ЭКОСЕРТ", 7715969935, 1137746610308, "brees-system.ru", "71.20", "Технические испытания, исследования, анализ и сертификация"
1733, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЦС АТЛАС", "ООО МЦС АТЛАС", 7704424440, 1177746591373, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1734, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ОЦС СКФО", "ООО ОЦС СКФО", 7706451576, 5177746200650, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1735, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АСТРОН", "ООО АСТРОН", 7730505399, 1047796213354, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1736, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СУДЭКС-М", "ООО СУДЭКС-М", 7714874230, 1127746417259, null, "71.2", "Технические испытания, исследования, анализ и сертификация"
1737, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МАТИС", "ООО МАТИС", 7713389551, 1157746023258, "matis-os.ru", "71.20", "Технические испытания, исследования, анализ и сертификация"
1738, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОМЫШЛЕННАЯ ЭКСПЕРТИЗА", "ООО ПРОМЫШЛЕННАЯ ЭКСПЕРТИЗА", 7706716656, 1097746112430, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1739, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПОЖЭКСПЕРТСТРОЙ", "ООО ПОЖЭКСПЕРТСТРОЙ", 7702750960, 1117746014429, null, "71.2", "Технические испытания, исследования, анализ и сертификация"
1740, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АГЕНТСТВО БЕЗОПАСНОСТИ ЗАЩИТА", "ООО АБ ЗАЩИТА", 7727717139, 1107746325818, null, "71.2", "Технические испытания, исследования, анализ и сертификация"
1741, "ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ЭШЕЛОН", "АО НПО ЭШЕЛОН", 7718676447, 1077762808683, "www.npo-echelon.ru", "71.20", "Технические испытания, исследования, анализ и сертификация"
1742, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТАНДАРТ", "ООО СТАНДАРТ", 7708013948, 1027700101076, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1743, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАЦИОНАЛЬНЫЙ НАУЧНЫЙ ЦЕНТР ТОКСИКОЛОГИЧЕСКОЙ И БИОЛОГИЧЕСКОЙ БЕЗОПАСНОСТИ МЕДИЦИНСКИХ ИЗДЕЛИЙ", "ООО ННЦ ТОКСИКОЛОГИЧЕСКОЙ И БИОЛОГИЧЕСКОЙ БЕЗОПАСНОСТИ МЕДИЦИНСКИХ ИЗДЕЛИЙ", 7716622220, 5087746565968, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1744, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЕТРОПРОМЭКСПЕРТ", "ООО МЕТРОПРОМЭКСПЕРТ", 7725288205, 1157746832044, "mpex-sert.ru", "71.20", "Технические испытания, исследования, анализ и сертификация"
1745, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-СЕРВИС", "ООО ТЕХНО-СЕРВИС", 7719520026, 1047796463956, "tn-service.ru", "71.20", "Технические испытания, исследования, анализ и сертификация"
1746, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РЕГИОНАЛЬНЫЙ МЕТРОЛОГИЧЕСКИЙ ЦЕНТР КАЛИБРОН", "ООО РМЦ КАЛИБРОН", 7719685973, 1087746764247, "calibronrmc.ru", "71.20", "Технические испытания, исследования, анализ и сертификация"
1747, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МОСКОВСКАЯ СЕРТИФИКАЦИОННАЯ КОМПАНИЯ АЛЬЯНС", "ООО МСК АЛЬЯНС", 7713441508, 1177746341244, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1748, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГЛОБАЛ ГРУПП", "ООО ГЛОБАЛ ГРУПП", 7716867573, 1177746905599, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1749, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КЕЙ КОНСАЛТ СНГ", "ООО КЕЙ КОНСАЛТ СНГ", 7717677896, 1107746544718, "kconsult-cis.ru", "71.20", "Технические испытания, исследования, анализ и сертификация"
1750, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛЕКСФАРМА", "ООО ЛЕКСФАРМА", 7704748290, 1107746170432, null, "71.2", "Технические испытания, исследования, анализ и сертификация"
1751, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НИЦ КАБЕЛЬ-ТЕСТ", "ООО НИЦ КАБЕЛЬ-ТЕСТ", 7714779674, 1097746236785, null, "71.2", "Технические испытания, исследования, анализ и сертификация"
1752, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СИСТЕМАСТАНДАРТ", "ООО СИСТЕМАСТАНДАРТ", 7704803430, 1127746195830, null, "71.2", "Технические испытания, исследования, анализ и сертификация"
1753, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЭКОПРОГ-АТ", "ООО ЭКОПРОГ-АТ", 7706656157, 5077746707264, "www.ecoprog.ru", "71.20", "Технические испытания, исследования, анализ и сертификация"
1754, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОЙТЕХЭКСПЕРТИЗА", "ООО СТРОЙТЕХЭКСПЕРТИЗА", 7717782604, 1147746442733, "9903130.ru", "71.20", "Технические испытания, исследования, анализ и сертификация"
1755, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДС-ЕАЭС", "ООО ДС-ЕАЭС", 7716814645, 1167746075584, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1756, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЮНИТИГРУПП", "ООО ЮНИТИГРУПП", 7728811656, 1127746493456, "unity-g.ru", "71.2", "Технические испытания, исследования, анализ и сертификация"
1757, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НОВАСТАНДАРТ", "ООО НОВАСТАНДАРТ", 7716778475, 1147746718965, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1758, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СЕРТЕСТ", "ООО СЕРТЕСТ", 7720718221, 1117746387769, null, "71.2", "Технические испытания, исследования, анализ и сертификация"
1759, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АЛЕКСХОЛЛ", "ООО АЛЕКСХОЛЛ", 7727294250, 1167746601538, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1760, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЭКСПЕРТНЫЙ ЦЕНТР КВАЗАР", "ООО ЭЦ КВАЗАР", 7713763230, 1137746152389, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1761, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СЕРВИС СЕРТИФИКАЦИИ", "ООО СЕРВИС СЕРТИФИКАЦИИ", 7702523903, 1047796320880, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1762, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЭКСПЕРТНО-ЮРИДИЧЕСКИЙ ЦЕНТР", "ООО ЭЮЦ", 7722850747, 1147746868950, "expert-ls.ru", "71.20", "Технические испытания, исследования, анализ и сертификация"
1763, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДИАЭКС", "ООО ДИАЭКС", 7715457158, 1157746268910, null, "71.20", "Технические испытания, исследования, анализ и сертификация"
1764, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛАНТА ЦЕНТР", "ООО ЛАНТА ЦЕНТР", 7718946220, 1137746804612, "lanta-center.ru", "71.20", "Технические испытания, исследования, анализ и сертификация"
1765, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СЕРТИФ-ГРУПП", "ООО СЕРТИФ-ГРУПП", 7714831860, 1117746134395, null, "71.2", "Технические испытания, исследования, анализ и сертификация"
1766, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИППОН ПРОФИ", "ООО ИППОН ПРОФИ", 7723923860, 5147746239350, null, "81.29.1", "Дезинфекция, дезинсекция, дератизация зданий, промышленного оборудования"
1767, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СЕРВИС-3Д", "ООО СЕРВИС-3Д", 7724349529, 1167746070470, null, "81.29.1", "Дезинфекция, дезинсекция, дератизация зданий, промышленного оборудования"
1768, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОФИ-ДЕЗ", "ООО ПРОФИ-ДЕЗ", 7725397758, 5177746042469, null, "81.29.1", "Дезинфекция, дезинсекция, дератизация зданий, промышленного оборудования"
1769, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МОСКОВСКАЯ ГОРОДСКАЯ САНИТАРНАЯ СЛУЖБА", "ООО МГСС", 7716865865, 1177746840700, null, "81.29.1", "Дезинфекция, дезинсекция, дератизация зданий, промышленного оборудования"
1770, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТИМУЛ АКТИВ", "ООО СТИМУЛ АКТИВ", 7718945058, 1137746778388, null, "81.29.1", "Дезинфекция, дезинсекция, дератизация зданий, промышленного оборудования"
1771, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РР ИНДУСТРИЯ", "ООО РР ИНДУСТРИЯ", 7707836667, 1147746681565, null, "81.29.1", "Дезинфекция, дезинсекция, дератизация зданий, промышленного оборудования"
1772, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНТЕРДЕЗ", "ООО ИНТЕРДЕЗ", 7707846640, 5147746232871, null, "81.29.1", "Дезинфекция, дезинсекция, дератизация зданий, промышленного оборудования"
1773, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНТЕРПОЛИГРАФ", "ООО ИНТЕРПОЛИГРАФ", 7724891266, 1137746873373, null, "18.14", "Деятельность брошюровочно-переплетная и отделочная и сопутствующие услуги"
1774, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПЕРЕПЛЕТНАЯ МАСТЕРСКАЯ БИБЛИОФИЛЪ", "ООО БИБЛИОФИЛЪ", 7701028166, 1037739061282, null, "18.14", "Деятельность брошюровочно-переплетная и отделочная и сопутствующие услуги"
1775, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СЕА ГРУПП", "ООО СЕА ГРУПП", 7704378779, 5167746299760, null, "18.14", "Деятельность брошюровочно-переплетная и отделочная и сопутствующие услуги"
1776, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЦЕНТР СОДЕЙСТВИЯ", "ООО «ЦС»", 7728322091, 5157746069696, "centr-sd.ru", "71.12.63", "Деятельность в области аккредитации"
1777, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ БРИЛИНГ", "ООО БРИЛИНГ", 7743257697, 1187746504538, null, "71.11", "Деятельность в области архитектуры"
1778, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АРХИТЕКТУРНОЕ БЮРО СРЕТЕНКА", "ООО АБСРЕТЕНКА", 7708588512, 1067746241529, "ab-sretenka.ru", "71.11", "Деятельность в области архитектуры"
1779, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МАЯК", "ООО МАЯК", 7725396480, 5177746012989, null, "71.11", "Деятельность в области архитектуры"
1780, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЗЕЛЕНЫЙ МИР", "ООО ЗЕЛЕНЫЙ МИР", 7714370786, 1167746082514, null, "71.11", "Деятельность в области архитектуры"
1781, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МАСТЕРСКАЯ НАТАЛИИ БАБАЕВОЙ", "ООО МАСТЕРСКАЯ НАТАЛИИ БАБАЕВОЙ", 7724943122, 5147746316416, null, "71.11", "Деятельность в области архитектуры"
1782, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЭНЕЙ", "ООО ЭНЕЙ", 7743181663, 5167746329251, null, "71.11", "Деятельность в области архитектуры"
1783, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АНТЭЛЬ 2002", "ООО АНТЭЛЬ 2002", 7705440349, 1037739066474, null, "71.11", "Деятельность в области архитектуры"
1784, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НЕПТУН", "ООО НЕПТУН", 7736308767, 1177746595564, null, "71.11", "Деятельность в области архитектуры"
1785, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СМ-ПРО", "ООО СМ-ПРО", 7751081341, 5177746004321, null, "71.11", "Деятельность в области архитектуры"
1786, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АРХИТЕКТОР ЕВГЕНИЙ ЛЕОНОВ", "ООО АЕЛ", 7743202088, 1177746333280, null, "71.11", "Деятельность в области архитектуры"
1787, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНТЕРЬЕР И ДИЗАЙН", "ООО ИНТЕРЬЕР И ДИЗАЙН", 7710658478, 1077746010957, null, "71.11", "Деятельность в области архитектуры"
1788, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АРКОТЕК", "ООО АРКОТЕК", 7707505263, 1037739950390, "ab-arcotek.ru", "71.11", "Деятельность в области архитектуры"
1789, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РОСКОШНЫЙ ДОМ", "ООО РОСКОШНЫЙ ДОМ", 7705555220, 1147746261431, null, "71.11", "Деятельность в области архитектуры"
1790, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ВИАР СТУДИО", "ООО ВИАР СТУДИО", 7701385016, 1147746057073, null, "71.11", "Деятельность в области архитектуры"
1791, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ БЮРО ИНТЕРЬЕРОВ", "ООО БЮРО ИНТЕРЬЕРОВ", 7707373761, 5167746183578, null, "71.11", "Деятельность в области архитектуры"
1792, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АРТРЕМОНТ", "ООО АРТРЕМОНТ", 7743684378, 1087746386661, "nov-nadejda.ru", "71.11", "Деятельность в области архитектуры"
1793, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ВЕРТЕКС АРХИТЕКТС", "ООО ВЕРТЕКС АРХИТЕКТС", 7725343907, 5167746420507, null, "71.11", "Деятельность в области архитектуры"
1794, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРЕМЬЕР А", "ООО ПРЕМЬЕР А", 7733603066, 5077746475340, null, "71.11", "Деятельность в области архитектуры"
1795, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АРТГРУПП", "ООО АРТГРУПП", 7707394810, 5177746036089, null, "71.11", "Деятельность в области архитектуры"
1796, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЕТРОМОСТПРОЕКТ", "ООО МЕТРОМОСТПРОЕКТ", 7726611806, 5087746695999, null, "71.11", "Деятельность в области архитектуры"
1797, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЗОЛОТЫЕ ГОЛОВЫ", "ООО ЗОЛОТЫЕ ГОЛОВЫ", 7714739953, 1087746600886, null, "71.11", "Деятельность в области архитектуры"
1798, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ОМЕГА", "ООО ОМЕГА", 7713719344, 1107746969978, null, "71.11", "Деятельность в области архитектуры"
1799, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АРХИТЕКТУРНО-РЕСТАВРАЦИОННАЯ МАСТЕРСКАЯ ФАРОСЪ", "ООО АРМ ФАРОСЪ", 7709450250, 1157746152431, null, "71.11", "Деятельность в области архитектуры"
1800, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АРХИДЕУС", "ООО АРХИДЕУС", 7725689920, 1107746193235, "arhideus.ru", "71.11", "Деятельность в области архитектуры"
1801, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЦЕНТР АКТУАЛЬНОЙ ЭКОЛОГИИ ПУЩА", "ООО ПУЩА", 7728641549, 1077763472137, null, "71.11", "Деятельность в области архитектуры"
1802, "АКЦИОНЕРНОЕ ОБЩЕСТВО УПРАВЛЕНИЕ МЕТРОСТРОЯ", "АО УПРАВЛЕНИЕ МЕТРОСТРОЯ", 7707323739, 1037707019063, "zaoum.ru", "71.11", "Деятельность в области архитектуры"
1803, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МОДЕЛЬ УСТОЙЧИВОЙ СИСТЕМЫ", "ООО МОДЕЛЬ УСТОЙЧИВОЙ СИСТЕМЫ", 7720430458, 1187746536702, null, "71.11", "Деятельность в области архитектуры"
1804, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АБ ФЛЭТ", "ООО АБ ФЛЭТ", 7707739663, 5107746017308, "ukflat.ru", "71.11", "Деятельность в области архитектуры"
1805, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЭЛОЙЛ", "ООО МЭЛОЙЛ", 7714233420, 1027700272599, null, "71.11", "Деятельность в области архитектуры"
1806, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГОРОДСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ", "ООО ГСК", 7703401344, 5157746029942, null, "71.11", "Деятельность в области архитектуры"
1807, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АРХИТЕКТУРНОЕ БЮРО ВИНОГРАДОВА", "ООО АБВ", 7731542386, 1067746541037, null, "71.11", "Деятельность в области архитектуры"
1808, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АРХПРОЕКТ", "ООО АРХПРОЕКТ", 7743225021, 1177746952712, null, "71.11", "Деятельность в области архитектуры"
1809, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФОРА", "ООО ФОРА", 7717752568, 1137746400747, null, "71.11", "Деятельность в области архитектуры"
1810, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГМП", "ООО ГМП", 7704841972, 1137746722453, null, "71.11", "Деятельность в области архитектуры"
1811, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АРКПРОЕКТ", "ООО АРКПРОЕКТ", 7701628815, 1057749101850, null, "71.11", "Деятельность в области архитектуры"
1812, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МИР ЦВЕТОВ", "ООО МИР ЦВЕТОВ", 7701776852, 1087746382701, null, "71.11", "Деятельность в области архитектуры"
1813, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРУППА КОМПАНИЙ ТРУБНИКОВ ХОЛЛ", "ООО ГК ТРУБНИКОВ ХОЛЛ", 7719514495, 1047796283336, "www.trubnikoff.ru", "71.11", "Деятельность в области архитектуры"
1814, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АЛЬТЕК", "ООО АЛЬТЕК", 7710450744, 1037710002615, null, "71.11", "Деятельность в области архитектуры"
1815, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РЕМТЕПЛОМОНТАЖ", "ООО РЕМТЕПЛОМОНТАЖ", 7706207874, 1037739603439, null, "71.11", "Деятельность в области архитектуры"
1816, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ИНСТАЙЛ", "ООО ИНСТАЙЛ", 7701745910, 1077760535742, null, "71.11", "Деятельность в области архитектуры"
1817, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГОЛЬФСТРИМ АТЛАНТИК", "ООО ГОЛЬФСТРИМ АТЛАНТИК", 7715308967, 1027700212737, null, "71.11", "Деятельность в области архитектуры"
1818, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ИССЛЕДОВАТЕЛЬСКОЕ ПРЕДПРИЯТИЕ ТЕРРАГРАДПРОЕКТ", "ООО НИП ТЕРРАГРАДПРОЕКТ", 7714792354, 1097746671879, null, "71.11", "Деятельность в области архитектуры"
1819, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СУСЛАН", "ООО СУСЛАН", 7713790210, 1147746688330, null, "71.11", "Деятельность в области архитектуры"
1820, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДОМОСТРОИТЕЛЬНАЯ КОМПАНИЯ 1", "ООО ДОМОСТРОИТЕЛЬНАЯ КОМПАНИЯ 1", 7705426376, 1027739579009, null, "71.11", "Деятельность в области архитектуры"
1821, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РИАЛ-ИСТ", "ООО РИАЛ-ИСТ", 7709272159, 1027739514990, null, "71.11", "Деятельность в области архитектуры"
1822, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПЕЦСТРОЙРЕСТАВРАЦИЯ-М", "ООО СПЕЦСТРОЙРЕСТАВРАЦИЯ-М", 7709247547, 1037739222553, "ssr-m.ru", "71.11", "Деятельность в области архитектуры"
1823, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЕНИКО ГРУПП", "ООО МЕНИКО ГРУПП", 7718960200, 5137746188113, null, "71.11", "Деятельность в области архитектуры"
1824, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АЛЬФА ФЛОРА М", "ООО АЛЬФА ФЛОРА М", 7706240374, 1027739337999, null, "71.11", "Деятельность в области архитектуры"
1825, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УНИВЕРСАЛ", "ООО УНИВЕРСАЛ", 7714971723, 1177746102698, null, "71.11", "Деятельность в области архитектуры"
1826, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОЕКТНОЕ БЮРО", "ООО ПРОЕКТНОЕ БЮРО", 7702413869, 1177746211378, null, "71.11", "Деятельность в области архитектуры"
1827, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МОДУЛЬ - СПЕЦМОНТАЖ", "ООО МОДУЛЬ - СМ", 7703246900, 1027739282724, null, "71.11", "Деятельность в области архитектуры"
1828, "АКЦИОНЕРНОЕ ОБЩЕСТВО ГИПРОПЛАСТ-ИНЖИНИРИНГ", "АО ГИПРОПЛАСТ-ИНЖИНИРИНГ", 7702531213, 1047796501081, null, "71.11", "Деятельность в области архитектуры"
1829, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЭЙ ДЖЕЙ ЭЙ ПРОДЖЕКТС", "ООО ЭЙ ДЖЕЙ ЭЙ ПРОДЖЕКТС", 7729561198, 1067759577643, "aja-p.ru", "71.11", "Деятельность в области архитектуры"
1830, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МОРФОЗИС", "ООО МОРФОЗИС", 7710499676, 1157746671719, null, "71.11", "Деятельность в области архитектуры"
1831, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЛЮКС СТРОЙ", "ООО ЛЮКС СТРОЙ", 7731445978, 1137746347221, null, "71.11", "Деятельность в области архитектуры"
1832, "ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ АРХИТЕКТУРНОЕ БЮРО МИЛЛИМЕТР", "ООО АБ МИЛЛИМЕТР", 7731290996, 1157746795348, null, "71.11", "Деятельность в области архитектуры"
